today,good
really,life
really,long
really,watched
really,diet
really,took
really,medication
happy,last
happy,time
happy,felt
happy,really
happy,happy,
happy,um,
happy,probably
happy,when,
happy,visit
happy,cardiologist
happy,heart
happy,attack,
happy,um,
happy,basically
happy,said
happy,many
happy,test
happy,many
happy,uh
happy,month
happy,uh
happy,rehabilitation
happy,that,
happy,happy
happy,explain
happy,scar
happy,tissue,
happy,major
happy,scar
happy,tissue
happy,occurred
happy,heart
happy,heart
happy,heart
happy,attack,
happy,um
happy,could
happy,count
happy,living
happy,pretty
happy,much
happy,normal
happy,life
happy,long
happy,watched
happy,diet
happy,took
happy,medication
last,thing
last,wish
last,could
last,change
time,thing
time,wish
time,could
time,change
felt,thing
felt,wish
felt,could
felt,change
really,thing
really,wish
really,could
really,change
happy,,thing
happy,,wish
happy,,could
happy,,change
um,,thing
um,,wish
um,,could
um,,change
probably,thing
probably,wish
probably,could
probably,change
when,,thing
when,,wish
when,,could
when,,change
visit,thing
visit,wish
visit,could
visit,change
cardiologist,thing
cardiologist,wish
cardiologist,could
cardiologist,change
heart,thing
heart,wish
heart,could
heart,change
attack,,thing
attack,,wish
attack,,could
attack,,change
um,,thing
um,,wish
um,,could
um,,change
basically,thing
basically,wish
basically,could
basically,change
said,thing
said,wish
said,could
said,change
many,thing
many,wish
many,could
many,change
test,thing
test,wish
test,could
test,change
many,thing
many,wish
many,could
many,change
uh,thing
uh,wish
uh,could
uh,change
month,thing
month,wish
month,could
month,change
uh,thing
uh,wish
uh,could
uh,change
rehabilitation,thing
rehabilitation,wish
rehabilitation,could
rehabilitation,change
that,,thing
that,,wish
that,,could
that,,change
happy,thing
happy,wish
happy,could
happy,change
explain,thing
explain,wish
explain,could
explain,change
scar,thing
scar,wish
scar,could
scar,change
tissue,,thing
tissue,,wish
tissue,,could
tissue,,change
major,thing
major,wish
major,could
major,change
scar,thing
scar,wish
scar,could
scar,change
tissue,thing
tissue,wish
tissue,could
tissue,change
occurred,thing
occurred,wish
occurred,could
occurred,change
heart,thing
heart,wish
heart,could
heart,change
heart,thing
heart,wish
heart,could
heart,change
heart,thing
heart,wish
heart,could
heart,change
attack,,thing
attack,,wish
attack,,could
attack,,change
um,thing
um,wish
um,could
um,change
could,thing
could,wish
could,could
could,change
count,thing
count,wish
count,could
count,change
living,thing
living,wish
living,could
living,change
pretty,thing
pretty,wish
pretty,could
pretty,change
much,thing
much,wish
much,could
much,change
normal,thing
normal,wish
normal,could
normal,change
life,thing
life,wish
life,could
life,change
long,thing
long,wish
long,could
long,change
watched,thing
watched,wish
watched,could
watched,change
diet,thing
diet,wish
diet,could
diet,change
took,thing
took,wish
took,could
took,change
medication,thing
medication,wish
medication,could
medication,change
thing,well
thing,guess
thing,number
thing,one
thing,thing
thing,uh,
thing,physical
thing,itself,
thing,like
thing,little
thing,bit
thing,healthier
thing,lose
thing,weight,
thing,um,
thing,general
thing,healthier
thing,physically,
thing,far
thing,mentally
thing,um
thing,not,
thing,go
thing,back
thing,way
thing,thinking
thing,wrong
thing,thing
thing,instead
thing,right
thing,thing
thing,selfish
wish,well
wish,guess
wish,number
wish,one
wish,thing
wish,uh,
wish,physical
wish,itself,
wish,like
wish,little
wish,bit
wish,healthier
wish,lose
wish,weight,
wish,um,
wish,general
wish,healthier
wish,physically,
wish,far
wish,mentally
wish,um
wish,not,
wish,go
wish,back
wish,way
wish,thinking
wish,wrong
wish,thing
wish,instead
wish,right
wish,thing
wish,selfish
could,well
could,guess
could,number
could,one
could,thing
could,uh,
could,physical
could,itself,
could,like
could,little
could,bit
could,healthier
could,lose
could,weight,
could,um,
could,general
could,healthier
could,physically,
could,far
could,mentally
could,um
could,not,
could,go
could,back
could,way
could,thinking
could,wrong
could,thing
could,instead
could,right
could,thing
could,selfish
change,well
change,guess
change,number
change,one
change,thing
change,uh,
change,physical
change,itself,
change,like
change,little
change,bit
change,healthier
change,lose
change,weight,
change,um,
change,general
change,healthier
change,physically,
change,far
change,mentally
change,um
change,not,
change,go
change,back
change,way
change,thinking
change,wrong
change,thing
change,instead
change,right
change,thing
change,selfish
well,cope
guess,cope
number,cope
one,cope
thing,cope
uh,,cope
physical,cope
itself,,cope
like,cope
little,cope
bit,cope
healthier,cope
lose,cope
weight,,cope
um,,cope
general,cope
healthier,cope
physically,,cope
far,cope
mentally,cope
um,cope
not,,cope
go,cope
back,cope
way,cope
thinking,cope
wrong,cope
thing,cope
instead,cope
right,cope
thing,cope
selfish,cope
cope,one
cope,day
cope,time,
cope,know
cope,uh,
cope,try
cope,peace
cope,try
cope,peace
cope,mind
cope,daily
cope,basis,
cope,meditate
cope,read
cope,know
cope,read
cope,book
cope,watch
cope,tv
cope,thing
cope,know
cope,um
cope,help
cope,myself,
cope,thing
cope,help
one,anything
one,regret
day,anything
day,regret
time,,anything
time,,regret
know,anything
know,regret
uh,,anything
uh,,regret
try,anything
try,regret
peace,anything
peace,regret
try,anything
try,regret
peace,anything
peace,regret
mind,anything
mind,regret
daily,anything
daily,regret
basis,,anything
basis,,regret
meditate,anything
meditate,regret
read,anything
read,regret
know,anything
know,regret
read,anything
read,regret
book,anything
book,regret
watch,anything
watch,regret
tv,anything
tv,regret
thing,anything
thing,regret
know,anything
know,regret
um,anything
um,regret
help,anything
help,regret
myself,,anything
myself,,regret
thing,anything
thing,regret
help,anything
help,regret
anything,well
anything,there's
anything,lot
anything,regret
anything,obviously
anything,marriage,
anything,uh
anything,uh
anything,working
anything,career
anything,far
anything,long
anything,career
anything,major
anything,uh
anything,food
anything,chain
anything,and,
anything,basically
anything,gambling
anything,issue
anything,ended
anything,ruining
anything,good
anything,career
anything,but,
anything,um,
anything,point
anything,right
anything,there's
anything,much
anything,can't
anything,change
anything,what's
anything,done,
anything,focus
anything,much
anything,past,
anything,look
anything,what's
anything,front
anything,focus
anything,what's
anything,front
anything,eh
anything,every
anything,day
regret,well
regret,there's
regret,lot
regret,regret
regret,obviously
regret,marriage,
regret,uh
regret,uh
regret,working
regret,career
regret,far
regret,long
regret,career
regret,major
regret,uh
regret,food
regret,chain
regret,and,
regret,basically
regret,gambling
regret,issue
regret,ended
regret,ruining
regret,good
regret,career
regret,but,
regret,um,
regret,point
regret,right
regret,there's
regret,much
regret,can't
regret,change
regret,what's
regret,done,
regret,focus
regret,much
regret,past,
regret,look
regret,what's
regret,front
regret,focus
regret,what's
regret,front
regret,eh
regret,every
regret,day
well,advice
well,would
well,give
well,ten
well,twenty
well,year
well,ago
there's,advice
there's,would
there's,give
there's,ten
there's,twenty
there's,year
there's,ago
lot,advice
lot,would
lot,give
lot,ten
lot,twenty
lot,year
lot,ago
regret,advice
regret,would
regret,give
regret,ten
regret,twenty
regret,year
regret,ago
obviously,advice
obviously,would
obviously,give
obviously,ten
obviously,twenty
obviously,year
obviously,ago
marriage,,advice
marriage,,would
marriage,,give
marriage,,ten
marriage,,twenty
marriage,,year
marriage,,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
working,advice
working,would
working,give
working,ten
working,twenty
working,year
working,ago
career,advice
career,would
career,give
career,ten
career,twenty
career,year
career,ago
far,advice
far,would
far,give
far,ten
far,twenty
far,year
far,ago
long,advice
long,would
long,give
long,ten
long,twenty
long,year
long,ago
career,advice
career,would
career,give
career,ten
career,twenty
career,year
career,ago
major,advice
major,would
major,give
major,ten
major,twenty
major,year
major,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
food,advice
food,would
food,give
food,ten
food,twenty
food,year
food,ago
chain,advice
chain,would
chain,give
chain,ten
chain,twenty
chain,year
chain,ago
and,,advice
and,,would
and,,give
and,,ten
and,,twenty
and,,year
and,,ago
basically,advice
basically,would
basically,give
basically,ten
basically,twenty
basically,year
basically,ago
gambling,advice
gambling,would
gambling,give
gambling,ten
gambling,twenty
gambling,year
gambling,ago
issue,advice
issue,would
issue,give
issue,ten
issue,twenty
issue,year
issue,ago
ended,advice
ended,would
ended,give
ended,ten
ended,twenty
ended,year
ended,ago
ruining,advice
ruining,would
ruining,give
ruining,ten
ruining,twenty
ruining,year
ruining,ago
good,advice
good,would
good,give
good,ten
good,twenty
good,year
good,ago
career,advice
career,would
career,give
career,ten
career,twenty
career,year
career,ago
but,,advice
but,,would
but,,give
but,,ten
but,,twenty
but,,year
but,,ago
um,,advice
um,,would
um,,give
um,,ten
um,,twenty
um,,year
um,,ago
point,advice
point,would
point,give
point,ten
point,twenty
point,year
point,ago
right,advice
right,would
right,give
right,ten
right,twenty
right,year
right,ago
there's,advice
there's,would
there's,give
there's,ten
there's,twenty
there's,year
there's,ago
much,advice
much,would
much,give
much,ten
much,twenty
much,year
much,ago
can't,advice
can't,would
can't,give
can't,ten
can't,twenty
can't,year
can't,ago
change,advice
change,would
change,give
change,ten
change,twenty
change,year
change,ago
what's,advice
what's,would
what's,give
what's,ten
what's,twenty
what's,year
what's,ago
done,,advice
done,,would
done,,give
done,,ten
done,,twenty
done,,year
done,,ago
focus,advice
focus,would
focus,give
focus,ten
focus,twenty
focus,year
focus,ago
much,advice
much,would
much,give
much,ten
much,twenty
much,year
much,ago
past,,advice
past,,would
past,,give
past,,ten
past,,twenty
past,,year
past,,ago
look,advice
look,would
look,give
look,ten
look,twenty
look,year
look,ago
what's,advice
what's,would
what's,give
what's,ten
what's,twenty
what's,year
what's,ago
front,advice
front,would
front,give
front,ten
front,twenty
front,year
front,ago
focus,advice
focus,would
focus,give
focus,ten
focus,twenty
focus,year
focus,ago
what's,advice
what's,would
what's,give
what's,ten
what's,twenty
what's,year
what's,ago
front,advice
front,would
front,give
front,ten
front,twenty
front,year
front,ago
eh,advice
eh,would
eh,give
eh,ten
eh,twenty
eh,year
eh,ago
every,advice
every,would
every,give
every,ten
every,twenty
every,year
every,ago
day,advice
day,would
day,give
day,ten
day,twenty
day,year
day,ago
advice,advice
advice,*laughter*
advice,wake
advice,see
advice,see
advice,doing,
advice,know
advice,make
advice,change
advice,need
advice,changed,
advice,um
advice,know
advice,uh
advice,know
advice,i'm
advice,uh,
advice,i'm
advice,someone
advice,that's
advice,intelligent
advice,intelligent
advice,enough
advice,know
advice,what's
advice,right
advice,wrong
advice,um,
advice,,
advice,wrong
advice,need
advice,change
advice,behavior
advice,immediately
would,advice
would,*laughter*
would,wake
would,see
would,see
would,doing,
would,know
would,make
would,change
would,need
would,changed,
would,um
would,know
would,uh
would,know
would,i'm
would,uh,
would,i'm
would,someone
would,that's
would,intelligent
would,intelligent
would,enough
would,know
would,what's
would,right
would,wrong
would,um,
would,,
would,wrong
would,need
would,change
would,behavior
would,immediately
give,advice
give,*laughter*
give,wake
give,see
give,see
give,doing,
give,know
give,make
give,change
give,need
give,changed,
give,um
give,know
give,uh
give,know
give,i'm
give,uh,
give,i'm
give,someone
give,that's
give,intelligent
give,intelligent
give,enough
give,know
give,what's
give,right
give,wrong
give,um,
give,,
give,wrong
give,need
give,change
give,behavior
give,immediately
ten,advice
ten,*laughter*
ten,wake
ten,see
ten,see
ten,doing,
ten,know
ten,make
ten,change
ten,need
ten,changed,
ten,um
ten,know
ten,uh
ten,know
ten,i'm
ten,uh,
ten,i'm
ten,someone
ten,that's
ten,intelligent
ten,intelligent
ten,enough
ten,know
ten,what's
ten,right
ten,wrong
ten,um,
ten,,
ten,wrong
ten,need
ten,change
ten,behavior
ten,immediately
twenty,advice
twenty,*laughter*
twenty,wake
twenty,see
twenty,see
twenty,doing,
twenty,know
twenty,make
twenty,change
twenty,need
twenty,changed,
twenty,um
twenty,know
twenty,uh
twenty,know
twenty,i'm
twenty,uh,
twenty,i'm
twenty,someone
twenty,that's
twenty,intelligent
twenty,intelligent
twenty,enough
twenty,know
twenty,what's
twenty,right
twenty,wrong
twenty,um,
twenty,,
twenty,wrong
twenty,need
twenty,change
twenty,behavior
twenty,immediately
year,advice
year,*laughter*
year,wake
year,see
year,see
year,doing,
year,know
year,make
year,change
year,need
year,changed,
year,um
year,know
year,uh
year,know
year,i'm
year,uh,
year,i'm
year,someone
year,that's
year,intelligent
year,intelligent
year,enough
year,know
year,what's
year,right
year,wrong
year,um,
year,,
year,wrong
year,need
year,change
year,behavior
year,immediately
ago,advice
ago,*laughter*
ago,wake
ago,see
ago,see
ago,doing,
ago,know
ago,make
ago,change
ago,need
ago,changed,
ago,um
ago,know
ago,uh
ago,know
ago,i'm
ago,uh,
ago,i'm
ago,someone
ago,that's
ago,intelligent
ago,intelligent
ago,enough
ago,know
ago,what's
ago,right
ago,wrong
ago,um,
ago,,
ago,wrong
ago,need
ago,change
ago,behavior
ago,immediately
advice,proud
advice,life
*laughter*,proud
*laughter*,life
wake,proud
wake,life
see,proud
see,life
see,proud
see,life
doing,,proud
doing,,life
know,proud
know,life
make,proud
make,life
change,proud
change,life
need,proud
need,life
changed,,proud
changed,,life
um,proud
um,life
know,proud
know,life
uh,proud
uh,life
know,proud
know,life
i'm,proud
i'm,life
uh,,proud
uh,,life
i'm,proud
i'm,life
someone,proud
someone,life
that's,proud
that's,life
intelligent,proud
intelligent,life
intelligent,proud
intelligent,life
enough,proud
enough,life
know,proud
know,life
what's,proud
what's,life
right,proud
right,life
wrong,proud
wrong,life
um,,proud
um,,life
,,proud
,,life
wrong,proud
wrong,life
need,proud
need,life
change,proud
change,life
behavior,proud
behavior,life
immediately,proud
immediately,life
proud,probably,
proud,proud
proud,i'm
proud,proud
proud,overall
proud,fact
proud,that,
proud,um
proud,awful
proud,thing
proud,deep
proud,think
proud,person
proud,i'm
proud,bad
proud,person
proud,remember
proud,that,
proud,um
proud,caught
proud,gambling
proud,compulsive
proud,behavior
proud,illness
proud,compulsive,
proud,uh
proud,obsessive
proud,compulsive
proud,behavior
proud,made
proud,ill
proud,um
proud,sick
proud,person
proud,trying
proud,become
proud,healthy,
proud,every
proud,day
proud,that's
proud,life
proud,recovery
proud,uh,
proud,making
proud,sure
proud,uh
proud,right
proud,thing
proud,time
proud,wake
proud,morning
proud,time
proud,go
proud,sleep
proud,night,
proud,one
proud,day
proud,time
life,probably,
life,proud
life,i'm
life,proud
life,overall
life,fact
life,that,
life,um
life,awful
life,thing
life,deep
life,think
life,person
life,i'm
life,bad
life,person
life,remember
life,that,
life,um
life,caught
life,gambling
life,compulsive
life,behavior
life,illness
life,compulsive,
life,uh
life,obsessive
life,compulsive
life,behavior
life,made
life,ill
life,um
life,sick
life,person
life,trying
life,become
life,healthy,
life,every
life,day
life,that's
life,life
life,recovery
life,uh,
life,making
life,sure
life,uh
life,right
life,thing
life,time
life,wake
life,morning
life,time
life,go
life,sleep
life,night,
life,one
life,day
life,time
probably,,hard
proud,hard
i'm,hard
proud,hard
overall,hard
fact,hard
that,,hard
um,hard
awful,hard
thing,hard
deep,hard
think,hard
person,hard
i'm,hard
bad,hard
person,hard
remember,hard
that,,hard
um,hard
caught,hard
gambling,hard
compulsive,hard
behavior,hard
illness,hard
compulsive,,hard
uh,hard
obsessive,hard
compulsive,hard
behavior,hard
made,hard
ill,hard
um,hard
sick,hard
person,hard
trying,hard
become,hard
healthy,,hard
every,hard
day,hard
that's,hard
life,hard
recovery,hard
uh,,hard
making,hard
sure,hard
uh,hard
right,hard
thing,hard
time,hard
wake,hard
morning,hard
time,hard
go,hard
sleep,hard
night,,hard
one,hard
day,hard
time,hard
hard,hard
hard,think
hard,process
hard,where,
hard,need
hard,diligent
hard,behavior
hard,routines,
hard,um
hard,know
hard,what's
hard,right
hard,know
hard,could
hard,okay
hard,people
hard,certain
hard,thing
hard,cannot
hard,thing
hard,anymore
hard,would
hard,best
hard,friend
hard,describe
think,would
think,best
think,friend
think,describe
process,would
process,best
process,friend
process,describe
where,,would
where,,best
where,,friend
where,,describe
need,would
need,best
need,friend
need,describe
diligent,would
diligent,best
diligent,friend
diligent,describe
behavior,would
behavior,best
behavior,friend
behavior,describe
routines,,would
routines,,best
routines,,friend
routines,,describe
um,would
um,best
um,friend
um,describe
know,would
know,best
know,friend
know,describe
what's,would
what's,best
what's,friend
what's,describe
right,would
right,best
right,friend
right,describe
know,would
know,best
know,friend
know,describe
could,would
could,best
could,friend
could,describe
okay,would
okay,best
okay,friend
okay,describe
people,would
people,best
people,friend
people,describe
certain,would
certain,best
certain,friend
certain,describe
thing,would
thing,best
thing,friend
thing,describe
cannot,would
cannot,best
cannot,friend
cannot,describe
thing,would
thing,best
thing,friend
thing,describe
anymore,would
anymore,best
anymore,friend
anymore,describe
would,um
would,best
would,friend
would,uh
would,describe
would,probably,
would,easygoing
would,generous,
would,um
would,nice
would,person
would,around,
would,um,
would,know,
would,obviously
would,little
would,shocked
would,found
would,issues,
would,uh
would,related
would,gambling
would,the,
would,break-up
would,break-up
would,marriage
would,know
would,still
would,yet
would,know
best,um
best,best
best,friend
best,uh
best,describe
best,probably,
best,easygoing
best,generous,
best,um
best,nice
best,person
best,around,
best,um,
best,know,
best,obviously
best,little
best,shocked
best,found
best,issues,
best,uh
best,related
best,gambling
best,the,
best,break-up
best,break-up
best,marriage
best,know
best,still
best,yet
best,know
friend,um
friend,best
friend,friend
friend,uh
friend,describe
friend,probably,
friend,easygoing
friend,generous,
friend,um
friend,nice
friend,person
friend,around,
friend,um,
friend,know,
friend,obviously
friend,little
friend,shocked
friend,found
friend,issues,
friend,uh
friend,related
friend,gambling
friend,the,
friend,break-up
friend,break-up
friend,marriage
friend,know
friend,still
friend,yet
friend,know
describe,um
describe,best
describe,friend
describe,uh
describe,describe
describe,probably,
describe,easygoing
describe,generous,
describe,um
describe,nice
describe,person
describe,around,
describe,um,
describe,know,
describe,obviously
describe,little
describe,shocked
describe,found
describe,issues,
describe,uh
describe,related
describe,gambling
describe,the,
describe,break-up
describe,break-up
describe,marriage
describe,know
describe,still
describe,yet
describe,know
um,tell
um,spend
um,ideal
um,weekend
best,tell
best,spend
best,ideal
best,weekend
friend,tell
friend,spend
friend,ideal
friend,weekend
uh,tell
uh,spend
uh,ideal
uh,weekend
describe,tell
describe,spend
describe,ideal
describe,weekend
probably,,tell
probably,,spend
probably,,ideal
probably,,weekend
easygoing,tell
easygoing,spend
easygoing,ideal
easygoing,weekend
generous,,tell
generous,,spend
generous,,ideal
generous,,weekend
um,tell
um,spend
um,ideal
um,weekend
nice,tell
nice,spend
nice,ideal
nice,weekend
person,tell
person,spend
person,ideal
person,weekend
around,,tell
around,,spend
around,,ideal
around,,weekend
um,,tell
um,,spend
um,,ideal
um,,weekend
know,,tell
know,,spend
know,,ideal
know,,weekend
obviously,tell
obviously,spend
obviously,ideal
obviously,weekend
little,tell
little,spend
little,ideal
little,weekend
shocked,tell
shocked,spend
shocked,ideal
shocked,weekend
found,tell
found,spend
found,ideal
found,weekend
issues,,tell
issues,,spend
issues,,ideal
issues,,weekend
uh,tell
uh,spend
uh,ideal
uh,weekend
related,tell
related,spend
related,ideal
related,weekend
gambling,tell
gambling,spend
gambling,ideal
gambling,weekend
the,,tell
the,,spend
the,,ideal
the,,weekend
break-up,tell
break-up,spend
break-up,ideal
break-up,weekend
break-up,tell
break-up,spend
break-up,ideal
break-up,weekend
marriage,tell
marriage,spend
marriage,ideal
marriage,weekend
know,tell
know,spend
know,ideal
know,weekend
still,tell
still,spend
still,ideal
still,weekend
yet,tell
yet,spend
yet,ideal
yet,weekend
know,tell
know,spend
know,ideal
know,weekend
tell,well
tell,ideal
tell,weekend
tell,start
tell,usually
tell,um,
tell,breakfast
tell,mother
tell,early
tell,morning
tell,like
tell,around
tell,six
tell,o'clock,
tell,um
tell,go
tell,local
tell,park
tell,uh
tell,about,
tell,park
tell,probably
tell,laid
tell,walk
tell,hill
tell,hill
tell,three
tell,half
tell,mile
tell,take
tell,brisk
tell,walk
tell,morning,
tell,um,
tell,get
tell,blood
tell,flowing
tell,get
tell,heart
tell,rate
tell,going
tell,um,
tell,know
tell,go
tell,home,
tell,um
tell,work
tell,yard
tell,hours,
tell,take
tell,shower
tell,relax
tell,then,
tell,uh
tell,kinda
tell,kick
tell,back
tell,rest
tell,day
tell,next
tell,day
tell,thing
tell,morning
tell,go
tell,walk,
tell,work
tell,yard,
tell,watch
tell,tv
tell,whatever
tell,relax,
tell,that's
tell,weekend
tell,go
spend,well
spend,ideal
spend,weekend
spend,start
spend,usually
spend,um,
spend,breakfast
spend,mother
spend,early
spend,morning
spend,like
spend,around
spend,six
spend,o'clock,
spend,um
spend,go
spend,local
spend,park
spend,uh
spend,about,
spend,park
spend,probably
spend,laid
spend,walk
spend,hill
spend,hill
spend,three
spend,half
spend,mile
spend,take
spend,brisk
spend,walk
spend,morning,
spend,um,
spend,get
spend,blood
spend,flowing
spend,get
spend,heart
spend,rate
spend,going
spend,um,
spend,know
spend,go
spend,home,
spend,um
spend,work
spend,yard
spend,hours,
spend,take
spend,shower
spend,relax
spend,then,
spend,uh
spend,kinda
spend,kick
spend,back
spend,rest
spend,day
spend,next
spend,day
spend,thing
spend,morning
spend,go
spend,walk,
spend,work
spend,yard,
spend,watch
spend,tv
spend,whatever
spend,relax,
spend,that's
spend,weekend
spend,go
ideal,well
ideal,ideal
ideal,weekend
ideal,start
ideal,usually
ideal,um,
ideal,breakfast
ideal,mother
ideal,early
ideal,morning
ideal,like
ideal,around
ideal,six
ideal,o'clock,
ideal,um
ideal,go
ideal,local
ideal,park
ideal,uh
ideal,about,
ideal,park
ideal,probably
ideal,laid
ideal,walk
ideal,hill
ideal,hill
ideal,three
ideal,half
ideal,mile
ideal,take
ideal,brisk
ideal,walk
ideal,morning,
ideal,um,
ideal,get
ideal,blood
ideal,flowing
ideal,get
ideal,heart
ideal,rate
ideal,going
ideal,um,
ideal,know
ideal,go
ideal,home,
ideal,um
ideal,work
ideal,yard
ideal,hours,
ideal,take
ideal,shower
ideal,relax
ideal,then,
ideal,uh
ideal,kinda
ideal,kick
ideal,back
ideal,rest
ideal,day
ideal,next
ideal,day
ideal,thing
ideal,morning
ideal,go
ideal,walk,
ideal,work
ideal,yard,
ideal,watch
ideal,tv
ideal,whatever
ideal,relax,
ideal,that's
ideal,weekend
ideal,go
weekend,well
weekend,ideal
weekend,weekend
weekend,start
weekend,usually
weekend,um,
weekend,breakfast
weekend,mother
weekend,early
weekend,morning
weekend,like
weekend,around
weekend,six
weekend,o'clock,
weekend,um
weekend,go
weekend,local
weekend,park
weekend,uh
weekend,about,
weekend,park
weekend,probably
weekend,laid
weekend,walk
weekend,hill
weekend,hill
weekend,three
weekend,half
weekend,mile
weekend,take
weekend,brisk
weekend,walk
weekend,morning,
weekend,um,
weekend,get
weekend,blood
weekend,flowing
weekend,get
weekend,heart
weekend,rate
weekend,going
weekend,um,
weekend,know
weekend,go
weekend,home,
weekend,um
weekend,work
weekend,yard
weekend,hours,
weekend,take
weekend,shower
weekend,relax
weekend,then,
weekend,uh
weekend,kinda
weekend,kick
weekend,back
weekend,rest
weekend,day
weekend,next
weekend,day
weekend,thing
weekend,morning
weekend,go
weekend,walk,
weekend,work
weekend,yard,
weekend,watch
weekend,tv
weekend,whatever
weekend,relax,
weekend,that's
weekend,weekend
weekend,go
well,nice
ideal,nice
weekend,nice
start,nice
usually,nice
um,,nice
breakfast,nice
mother,nice
early,nice
morning,nice
like,nice
around,nice
six,nice
o'clock,,nice
um,nice
go,nice
local,nice
park,nice
uh,nice
about,,nice
park,nice
probably,nice
laid,nice
walk,nice
hill,nice
hill,nice
three,nice
half,nice
mile,nice
take,nice
brisk,nice
walk,nice
morning,,nice
um,,nice
get,nice
blood,nice
flowing,nice
get,nice
heart,nice
rate,nice
going,nice
um,,nice
know,nice
go,nice
home,,nice
um,nice
work,nice
yard,nice
hours,,nice
take,nice
shower,nice
relax,nice
then,,nice
uh,nice
kinda,nice
kick,nice
back,nice
rest,nice
day,nice
next,nice
day,nice
thing,nice
morning,nice
go,nice
walk,,nice
work,nice
yard,,nice
watch,nice
tv,nice
whatever,nice
relax,,nice
that's,nice
weekend,nice
go,nice
nice,thank
thank,thank
