today,okay
say,twenty
say,year
say,ago
i'm,advice
i'm,would
i'm,give
i'm,ten
i'm,twenty
i'm,year
i'm,ago
spiritual,advice
spiritual,would
spiritual,give
spiritual,ten
spiritual,twenty
spiritual,year
spiritual,ago
person,,advice
person,,would
person,,give
person,,ten
person,,twenty
person,,year
person,,ago
i'm,advice
i'm,would
i'm,give
i'm,ten
i'm,twenty
i'm,year
i'm,ago
giving,advice
giving,would
giving,give
giving,ten
giving,twenty
giving,year
giving,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
i'm,advice
i'm,would
i'm,give
i'm,ten
i'm,twenty
i'm,year
i'm,ago
lot,advice
lot,would
lot,give
lot,ten
lot,twenty
lot,year
lot,ago
selfish,advice
selfish,would
selfish,give
selfish,ten
selfish,twenty
selfish,year
selfish,ago
people,advice
people,would
people,give
people,ten
people,twenty
people,year
people,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
people,advice
people,would
people,give
people,ten
people,twenty
people,year
people,ago
think,advice
think,would
think,give
think,ten
think,twenty
think,year
think,ago
i'm,advice
i'm,would
i'm,give
i'm,ten
i'm,twenty
i'm,year
i'm,ago
selfish,,advice
selfish,,would
selfish,,give
selfish,,ten
selfish,,twenty
selfish,,year
selfish,,ago
um,,advice
um,,would
um,,give
um,,ten
um,,twenty
um,,year
um,,ago
probably,advice
probably,would
probably,give
probably,ten
probably,twenty
probably,year
probably,ago
would,advice
would,would
would,give
would,ten
would,twenty
would,year
would,ago
say,advice
say,would
say,give
say,ten
say,twenty
say,year
say,ago
i'm,advice
i'm,would
i'm,give
i'm,ten
i'm,twenty
i'm,year
i'm,ago
creative,advice
creative,would
creative,give
creative,ten
creative,twenty
creative,year
creative,ago
also,advice
also,would
also,give
also,ten
also,twenty
also,year
also,ago
advice,*sigh*
advice,wow,
advice,well
advice,advice
advice,myself,
advice,understand
advice,question
advice,*laughter*
would,*sigh*
would,wow,
would,well
would,advice
would,myself,
would,understand
would,question
would,*laughter*
give,*sigh*
give,wow,
give,well
give,advice
give,myself,
give,understand
give,question
give,*laughter*
ten,*sigh*
ten,wow,
ten,well
ten,advice
ten,myself,
ten,understand
ten,question
ten,*laughter*
twenty,*sigh*
twenty,wow,
twenty,well
twenty,advice
twenty,myself,
twenty,understand
twenty,question
twenty,*laughter*
year,*sigh*
year,wow,
year,well
year,advice
year,myself,
year,understand
year,question
year,*laughter*
ago,*sigh*
ago,wow,
ago,well
ago,advice
ago,myself,
ago,understand
ago,question
ago,*laughter*
*sigh*,anything
*sigh*,regret
wow,,anything
wow,,regret
well,anything
well,regret
advice,anything
advice,regret
myself,,anything
myself,,regret
understand,anything
understand,regret
question,anything
question,regret
*laughter*,anything
*laughter*,regret
anything,yeah
anything,already
anything,talked
regret,yeah
regret,already
regret,talked
yeah,proud
yeah,life
already,proud
already,life
talked,proud
talked,life
proud,*sigh*,
proud,nah
proud,can't
proud,uh
proud,well
proud,think
proud,really
proud,believe
proud,proud
proud,pride,
proud,um
proud,think
proud,accomplishment
proud,really
proud,something
proud,proud
proud,can't
proud,really
proud,think
proud,of,
proud,accomplishment,
proud,anyway
proud,even
proud,something
proud,*laughter*
proud,proud
proud,can't
proud,think
proud,anything
proud,sort
proud,accomplishment
proud,i've
life,*sigh*,
life,nah
life,can't
life,uh
life,well
life,think
life,really
life,believe
life,proud
life,pride,
life,um
life,think
life,accomplishment
life,really
life,something
life,proud
life,can't
life,really
life,think
life,of,
life,accomplishment,
life,anyway
life,even
life,something
life,*laughter*
life,proud
life,can't
life,think
life,anything
life,sort
life,accomplishment
life,i've
*sigh*,,tell
*sigh*,,something
*sigh*,,recently
*sigh*,,really
*sigh*,,enjoyed
nah,tell
nah,something
nah,recently
nah,really
nah,enjoyed
can't,tell
can't,something
can't,recently
can't,really
can't,enjoyed
uh,tell
uh,something
uh,recently
uh,really
uh,enjoyed
well,tell
well,something
well,recently
well,really
well,enjoyed
think,tell
think,something
think,recently
think,really
think,enjoyed
really,tell
really,something
really,recently
really,really
really,enjoyed
believe,tell
believe,something
believe,recently
believe,really
believe,enjoyed
proud,tell
proud,something
proud,recently
proud,really
proud,enjoyed
pride,,tell
pride,,something
pride,,recently
pride,,really
pride,,enjoyed
um,tell
um,something
um,recently
um,really
um,enjoyed
think,tell
think,something
think,recently
think,really
think,enjoyed
accomplishment,tell
accomplishment,something
accomplishment,recently
accomplishment,really
accomplishment,enjoyed
really,tell
really,something
really,recently
really,really
really,enjoyed
something,tell
something,something
something,recently
something,really
something,enjoyed
proud,tell
proud,something
proud,recently
proud,really
proud,enjoyed
can't,tell
can't,something
can't,recently
can't,really
can't,enjoyed
really,tell
really,something
really,recently
really,really
really,enjoyed
think,tell
think,something
think,recently
think,really
think,enjoyed
of,,tell
of,,something
of,,recently
of,,really
of,,enjoyed
accomplishment,,tell
accomplishment,,something
accomplishment,,recently
accomplishment,,really
accomplishment,,enjoyed
anyway,tell
anyway,something
anyway,recently
anyway,really
anyway,enjoyed
even,tell
even,something
even,recently
even,really
even,enjoyed
something,tell
something,something
something,recently
something,really
something,enjoyed
*laughter*,tell
*laughter*,something
*laughter*,recently
*laughter*,really
*laughter*,enjoyed
proud,tell
proud,something
proud,recently
proud,really
proud,enjoyed
can't,tell
can't,something
can't,recently
can't,really
can't,enjoyed
think,tell
think,something
think,recently
think,really
think,enjoyed
anything,tell
anything,something
anything,recently
anything,really
anything,enjoyed
sort,tell
sort,something
sort,recently
sort,really
sort,enjoyed
accomplishment,tell
accomplishment,something
accomplishment,recently
accomplishment,really
accomplishment,enjoyed
i've,tell
i've,something
i've,recently
i've,really
i've,enjoyed
tell,*sigh*,
tell,uh
tell,something
tell,recently
tell,really
tell,enjoyed,
tell,well
tell,sang
tell,karaoke
tell,couple
tell,friend
tell,mine,
tell,*laughter*
tell,usually
tell,but,
tell,yeah
tell,lot
tell,fun
tell,day
tell,ago
something,*sigh*,
something,uh
something,something
something,recently
something,really
something,enjoyed,
something,well
something,sang
something,karaoke
something,couple
something,friend
something,mine,
something,*laughter*
something,usually
something,but,
something,yeah
something,lot
something,fun
something,day
something,ago
recently,*sigh*,
recently,uh
recently,something
recently,recently
recently,really
recently,enjoyed,
recently,well
recently,sang
recently,karaoke
recently,couple
recently,friend
recently,mine,
recently,*laughter*
recently,usually
recently,but,
recently,yeah
recently,lot
recently,fun
recently,day
recently,ago
really,*sigh*,
really,uh
really,something
really,recently
really,really
really,enjoyed,
really,well
really,sang
really,karaoke
really,couple
really,friend
really,mine,
really,*laughter*
really,usually
really,but,
really,yeah
really,lot
really,fun
really,day
really,ago
enjoyed,*sigh*,
enjoyed,uh
enjoyed,something
enjoyed,recently
enjoyed,really
enjoyed,enjoyed,
enjoyed,well
enjoyed,sang
enjoyed,karaoke
enjoyed,couple
enjoyed,friend
enjoyed,mine,
enjoyed,*laughter*
enjoyed,usually
enjoyed,but,
enjoyed,yeah
enjoyed,lot
enjoyed,fun
enjoyed,day
enjoyed,ago
*sigh*,,cool
uh,cool
something,cool
recently,cool
really,cool
enjoyed,,cool
well,cool
sang,cool
karaoke,cool
couple,cool
friend,cool
mine,,cool
*laughter*,cool
usually,cool
but,,cool
yeah,cool
lot,cool
fun,cool
day,cool
ago,cool
