today,fine
bit,advice
bit,would
bit,give
bit,ten
bit,twenty
bit,year
bit,ago
trouble,advice
trouble,would
trouble,give
trouble,ten
trouble,twenty
trouble,year
trouble,ago
month,advice
month,would
month,give
month,ten
month,twenty
month,year
month,ago
back,advice
back,would
back,give
back,ten
back,twenty
back,year
back,ago
go,advice
go,would
go,give
go,ten
go,twenty
go,year
go,ago
court,advice
court,would
court,give
court,ten
court,twenty
court,year
court,ago
uh,,advice
uh,,would
uh,,give
uh,,ten
uh,,twenty
uh,,year
uh,,ago
uh,advice
uh,would
uh,give
uh,ten
uh,twenty
uh,year
uh,ago
given,,advice
given,,would
given,,give
given,,ten
given,,twenty
given,,year
given,,ago
eh,,advice
eh,,would
eh,,give
eh,,ten
eh,,twenty
eh,,year
eh,,ago
sixty,advice
sixty,would
sixty,give
sixty,ten
sixty,twenty
sixty,year
sixty,ago
hour,advice
hour,would
hour,give
hour,ten
hour,twenty
hour,year
hour,ago
community,advice
community,would
community,give
community,ten
community,twenty
community,year
community,ago
service,advice
service,would
service,give
service,ten
service,twenty
service,year
service,ago
course,advice
course,would
course,give
course,ten
course,twenty
course,year
course,ago
procrastinated,advice
procrastinated,would
procrastinated,give
procrastinated,ten
procrastinated,twenty
procrastinated,year
procrastinated,ago
show,advice
show,would
show,give
show,ten
show,twenty
show,year
show,ago
court,advice
court,would
court,give
court,ten
court,twenty
court,year
court,ago
get,advice
get,would
get,give
get,ten
get,twenty
get,year
get,ago
extension,advice
extension,would
extension,give
extension,ten
extension,twenty
extension,year
extension,ago
judge,advice
judge,would
judge,give
judge,ten
judge,twenty
judge,year
judge,ago
was,,advice
was,,would
was,,give
was,,ten
was,,twenty
was,,year
was,,ago
mean,advice
mean,would
mean,give
mean,ten
mean,twenty
mean,year
mean,ago
seem,advice
seem,would
seem,give
seem,ten
seem,twenty
seem,year
seem,ago
mean,advice
mean,would
mean,give
mean,ten
mean,twenty
mean,year
mean,ago
yelled,advice
yelled,would
yelled,give
yelled,ten
yelled,twenty
yelled,year
yelled,ago
seem,,advice
seem,,would
seem,,give
seem,,ten
seem,,twenty
seem,,year
seem,,ago
like,advice
like,would
like,give
like,ten
like,twenty
like,year
like,ago
gave,advice
gave,would
gave,give
gave,ten
gave,twenty
gave,year
gave,ago
much,advice
much,would
much,give
much,ten
much,twenty
much,year
much,ago
thought,advice
thought,would
thought,give
thought,ten
thought,twenty
thought,year
thought,ago
seemed,advice
seemed,would
seemed,give
seemed,ten
seemed,twenty
seemed,year
seemed,ago
like,advice
like,would
like,give
like,ten
like,twenty
like,year
like,ago
sort,advice
sort,would
sort,give
sort,ten
sort,twenty
sort,year
sort,ago
stock,,advice
stock,,would
stock,,give
stock,,ten
stock,,twenty
stock,,year
stock,,ago
speech,advice
speech,would
speech,give
speech,ten
speech,twenty
speech,year
speech,ago
gave,advice
gave,would
gave,give
gave,ten
gave,twenty
gave,year
gave,ago
everyone,advice
everyone,would
everyone,give
everyone,ten
everyone,twenty
everyone,year
everyone,ago
thought,advice
thought,would
thought,give
thought,ten
thought,twenty
thought,year
thought,ago
needed,advice
needed,would
needed,give
needed,ten
needed,twenty
needed,year
needed,ago
yelling,advice
yelling,would
yelling,give
yelling,ten
yelling,twenty
yelling,year
yelling,ago
understand,advice
understand,would
understand,give
understand,ten
understand,twenty
understand,year
understand,ago
'cause,advice
'cause,would
'cause,give
'cause,ten
'cause,twenty
'cause,year
'cause,ago
that's,advice
that's,would
that's,give
that's,ten
that's,twenty
that's,year
that's,ago
job,,advice
job,,would
job,,give
job,,ten
job,,twenty
job,,year
job,,ago
was,,advice
was,,would
was,,give
was,,ten
was,,twenty
was,,year
was,,ago
not,,advice
not,,would
not,,give
not,,ten
not,,twenty
not,,year
not,,ago
great,advice
great,would
great,give
great,ten
great,twenty
great,year
great,ago
'cause,advice
'cause,would
'cause,give
'cause,ten
'cause,twenty
'cause,year
'cause,ago
really,advice
really,would
really,give
really,ten
really,twenty
really,year
really,ago
anxious,advice
anxious,would
anxious,give
anxious,ten
anxious,twenty
anxious,year
anxious,ago
situation,advice
situation,would
situation,give
situation,ten
situation,twenty
situation,year
situation,ago
advice,well
advice,would've
advice,twelve,
advice,two,
advice,um,
advice,think,
advice,think
advice,would've
advice,told
advice,twelve
advice,hard
advice,hard
advice,parent
advice,'cause
advice,think,
advice,little
advice,selfish
advice,self-involved
advice,back
would,well
would,would've
would,twelve,
would,two,
would,um,
would,think,
would,think
would,would've
would,told
would,twelve
would,hard
would,hard
would,parent
would,'cause
would,think,
would,little
would,selfish
would,self-involved
would,back
give,well
give,would've
give,twelve,
give,two,
give,um,
give,think,
give,think
give,would've
give,told
give,twelve
give,hard
give,hard
give,parent
give,'cause
give,think,
give,little
give,selfish
give,self-involved
give,back
ten,well
ten,would've
ten,twelve,
ten,two,
ten,um,
ten,think,
ten,think
ten,would've
ten,told
ten,twelve
ten,hard
ten,hard
ten,parent
ten,'cause
ten,think,
ten,little
ten,selfish
ten,self-involved
ten,back
twenty,well
twenty,would've
twenty,twelve,
twenty,two,
twenty,um,
twenty,think,
twenty,think
twenty,would've
twenty,told
twenty,twelve
twenty,hard
twenty,hard
twenty,parent
twenty,'cause
twenty,think,
twenty,little
twenty,selfish
twenty,self-involved
twenty,back
year,well
year,would've
year,twelve,
year,two,
year,um,
year,think,
year,think
year,would've
year,told
year,twelve
year,hard
year,hard
year,parent
year,'cause
year,think,
year,little
year,selfish
year,self-involved
year,back
ago,well
ago,would've
ago,twelve,
ago,two,
ago,um,
ago,think,
ago,think
ago,would've
ago,told
ago,twelve
ago,hard
ago,hard
ago,parent
ago,'cause
ago,think,
ago,little
ago,selfish
ago,self-involved
ago,back
well,anything
well,regret
would've,anything
would've,regret
twelve,,anything
twelve,,regret
two,,anything
two,,regret
um,,anything
um,,regret
think,,anything
think,,regret
think,anything
think,regret
would've,anything
would've,regret
told,anything
told,regret
twelve,anything
twelve,regret
hard,anything
hard,regret
hard,anything
hard,regret
parent,anything
parent,regret
'cause,anything
'cause,regret
think,,anything
think,,regret
little,anything
little,regret
selfish,anything
selfish,regret
self-involved,anything
self-involved,regret
back,anything
back,regret
anything,can't
anything,really
anything,think
anything,anything
anything,mean
anything,regret
anything,treated
anything,mother
anything,kid
anything,everyone
anything,and,
anything,um,
anything,regret,
anything,couple
anything,of,
anything,semester
anything,ago
anything,well
anything,school
anything,got
anything,a,
anything,w
anything,work
anything,get
anything,transcript
regret,can't
regret,really
regret,think
regret,anything
regret,mean
regret,regret
regret,treated
regret,mother
regret,kid
regret,everyone
regret,and,
regret,um,
regret,regret,
regret,couple
regret,of,
regret,semester
regret,ago
regret,well
regret,school
regret,got
regret,a,
regret,w
regret,work
regret,get
regret,transcript
can't,could
can't,done
can't,anything
can't,avoid
really,could
really,done
really,anything
really,avoid
think,could
think,done
think,anything
think,avoid
anything,could
anything,done
anything,anything
anything,avoid
mean,could
mean,done
mean,anything
mean,avoid
regret,could
regret,done
regret,anything
regret,avoid
treated,could
treated,done
treated,anything
treated,avoid
mother,could
mother,done
mother,anything
mother,avoid
kid,could
kid,done
kid,anything
kid,avoid
everyone,could
everyone,done
everyone,anything
everyone,avoid
and,,could
and,,done
and,,anything
and,,avoid
um,,could
um,,done
um,,anything
um,,avoid
regret,,could
regret,,done
regret,,anything
regret,,avoid
couple,could
couple,done
couple,anything
couple,avoid
of,,could
of,,done
of,,anything
of,,avoid
semester,could
semester,done
semester,anything
semester,avoid
ago,could
ago,done
ago,anything
ago,avoid
well,could
well,done
well,anything
well,avoid
school,could
school,done
school,anything
school,avoid
got,could
got,done
got,anything
got,avoid
a,,could
a,,done
a,,anything
a,,avoid
w,could
w,done
w,anything
w,avoid
work,could
work,done
work,anything
work,avoid
get,could
get,done
get,anything
get,avoid
transcript,could
transcript,done
transcript,anything
transcript,avoid
could,think
could,i'm,
could,think
could,i,
could,focusing
could,school
could,time,
could,see
could,counselor
could,school
could,anything
could,definitely
could,could've
could,done
done,think
done,i'm,
done,think
done,i,
done,focusing
done,school
done,time,
done,see
done,counselor
done,school
done,anything
done,definitely
done,could've
done,done
anything,think
anything,i'm,
anything,think
anything,i,
anything,focusing
anything,school
anything,time,
anything,see
anything,counselor
anything,school
anything,anything
anything,definitely
anything,could've
anything,done
avoid,think
avoid,i'm,
avoid,think
avoid,i,
avoid,focusing
avoid,school
avoid,time,
avoid,see
avoid,counselor
avoid,school
avoid,anything
avoid,definitely
avoid,could've
avoid,done
think,tell
think,spend
think,ideal
think,weekend
i'm,,tell
i'm,,spend
i'm,,ideal
i'm,,weekend
think,tell
think,spend
think,ideal
think,weekend
i,,tell
i,,spend
i,,ideal
i,,weekend
focusing,tell
focusing,spend
focusing,ideal
focusing,weekend
school,tell
school,spend
school,ideal
school,weekend
time,,tell
time,,spend
time,,ideal
time,,weekend
see,tell
see,spend
see,ideal
see,weekend
counselor,tell
counselor,spend
counselor,ideal
counselor,weekend
school,tell
school,spend
school,ideal
school,weekend
anything,tell
anything,spend
anything,ideal
anything,weekend
definitely,tell
definitely,spend
definitely,ideal
definitely,weekend
could've,tell
could've,spend
could've,ideal
could've,weekend
done,tell
done,spend
done,ideal
done,weekend
tell,hmm
tell,think
tell,i'd
tell,probably
tell,spend
tell,ideal
tell,weekend
tell,sleeping
tell,saturday
tell,then,
tell,going
tell,hiking
tell,maybe
tell,going
tell,duck
tell,pond
tell,house
tell,feeding
tell,duck
tell,picking
tell,oranges,
tell,maybe,
tell,going
tell,breakfast
tell,sunday
tell,like
tell,window
tell,shopping
spend,hmm
spend,think
spend,i'd
spend,probably
spend,spend
spend,ideal
spend,weekend
spend,sleeping
spend,saturday
spend,then,
spend,going
spend,hiking
spend,maybe
spend,going
spend,duck
spend,pond
spend,house
spend,feeding
spend,duck
spend,picking
spend,oranges,
spend,maybe,
spend,going
spend,breakfast
spend,sunday
spend,like
spend,window
spend,shopping
ideal,hmm
ideal,think
ideal,i'd
ideal,probably
ideal,spend
ideal,ideal
ideal,weekend
ideal,sleeping
ideal,saturday
ideal,then,
ideal,going
ideal,hiking
ideal,maybe
ideal,going
ideal,duck
ideal,pond
ideal,house
ideal,feeding
ideal,duck
ideal,picking
ideal,oranges,
ideal,maybe,
ideal,going
ideal,breakfast
ideal,sunday
ideal,like
ideal,window
ideal,shopping
weekend,hmm
weekend,think
weekend,i'd
weekend,probably
weekend,spend
weekend,ideal
weekend,weekend
weekend,sleeping
weekend,saturday
weekend,then,
weekend,going
weekend,hiking
weekend,maybe
weekend,going
weekend,duck
weekend,pond
weekend,house
weekend,feeding
weekend,duck
weekend,picking
weekend,oranges,
weekend,maybe,
weekend,going
weekend,breakfast
weekend,sunday
weekend,like
weekend,window
weekend,shopping
hmm,mhm
think,mhm
i'd,mhm
probably,mhm
spend,mhm
ideal,mhm
weekend,mhm
sleeping,mhm
saturday,mhm
then,,mhm
going,mhm
hiking,mhm
maybe,mhm
going,mhm
duck,mhm
pond,mhm
house,mhm
feeding,mhm
duck,mhm
picking,mhm
oranges,,mhm
maybe,,mhm
going,mhm
breakfast,mhm
sunday,mhm
like,mhm
window,mhm
shopping,mhm
mhm,maybe
mhm,watching
mhm,little
mhm,bit
mhm,tv
maybe,proud
maybe,life
watching,proud
watching,life
little,proud
little,life
bit,proud
bit,life
tv,proud
tv,life
